Gene	Tau	Tissue
AT5G35337	0.971648579658	dark-grown seedling
AT5G35360	0.159276374813	carpel
AT5G35370	0.528360199642	dark-grown seedling
AT5G35375	0.953945784754	leaf
AT5G35380	1.0	pollen
AT5G35390	0.968262488242	pollen
AT5G35400	0.484620511394	carpel
AT5G35405	0.985731199157	carpel
AT5G35410	0.489421963473	pollen
AT5G35420	0.816848611937	carpel
AT5G35425	1.0	leaf
AT5G35430	0.293087726776	carpel
AT5G35450	0.556848141357	root
AT5G35460	0.226970599467	root
AT5G35480	0.683305305505	leaf
AT5G35490	0.770665143559	leaf
AT5G35510	0.902070843593	leaf
AT5G35520	0.41504556222	carpel
AT5G35525	0.860481403842	dark-grown seedling
AT5G35530	0.195536298763	carpel
AT5G35550	0.991372416016	receptacle
AT5G35560	0.282944991505	dark-grown seedling
AT5G35570	0.196066141136	root
AT5G35580	0.821523509967	root
AT5G35590	0.213197800157	carpel
AT5G35603	1.0	light-grown seedling
AT5G35605	1.0	light-grown seedling
AT5G35620	0.154036584857	root
AT5G35630	0.228607909999	aerial
AT5G35650	1.0	light-grown seedling
AT5G35655	1.0	light-grown seedling
AT5G35660	0.979976039618	dark-grown seedling
AT5G35670	0.520416456507	carpel
AT5G35680	0.13463880935	root
AT5G35688	0.972116627501	root apical meristem
AT5G35690	0.183383091674	dark-grown seedling
AT5G35698	0.996007284817	receptacle
AT5G35700	0.229551105634	root
AT5G35710	1.0	light-grown seedling
AT5G35715	1.0	stage 12 inflorescence
AT5G35730	0.278326030018	root
AT5G35732	0.469591349154	root apical meristem
AT5G35735	0.315857323793	aerial
AT5G35738	0.421838389676	carpel
AT5G35740	0.339785412236	shoot apical meristem
AT5G35750	0.342341320465	carpel
AT5G35753	0.377962093496	carpel
AT5G35760	0.727164575542	carpel
AT5G35770	0.980737781689	root apical meristem
AT5G35777	0.942626184798	leaf
AT5G35790	0.363170397128	shoot apical meristem
AT5G35792	1.0	light-grown seedling
AT5G35798	0.979795505379	pollen
AT5G35805	0.988911644009	stage 12 inflorescence
AT5G35840	0.288785521244	carpel
AT5G35860	1.0	light-grown seedling
AT5G35870	1.0	root
AT5G35880	1.0	light-grown seedling
AT5G35910	0.32477633086	carpel
AT5G35914	0.901760762458	dark-grown seedling
AT5G35917	0.967105156081	carpel
AT5G35920	0.985094010795	stage 12 inflorescence
AT5G35926	0.687773513781	receptacle
AT5G35930	0.422250141207	carpel
AT5G35935	0.875507910846	dark-grown seedling
AT5G35940	0.809966930599	root
AT5G35945	0.93980163685	stage 12 inflorescence
AT5G35960	0.866099250969	root
AT5G35970	0.440573965129	aerial
AT5G35980	0.180573971612	receptacle
AT5G35995	0.343420361217	receptacle
AT5G36000	0.747130771026	carpel
AT5G36001	0.87659532416	aerial
AT5G36002	0.48015150049	carpel
AT5G36010	1.0	light-grown seedling
AT5G36020	1.0	light-grown seedling
AT5G36030	1.0	stage 12 inflorescence
AT5G36040	1.0	light-grown seedling
AT5G36070	1.0	light-grown seedling
AT5G36080	1.0	light-grown seedling
AT5G36090	1.0	light-grown seedling
AT5G36100	0.999674565588	dark-grown seedling
AT5G36110	0.802050325955	carpel
AT5G36120	0.539390736591	shoot apical meristem
AT5G36130	0.978033274762	root
AT5G36140	0.94614013282	root
AT5G36150	0.933411143089	root
AT5G36160	0.229732649759	aerial
AT5G36170	0.313204500065	shoot apical meristem
AT5G36180	0.855756095163	root
AT5G36185	1.0	receptacle
AT5G36190	1.0	receptacle
AT5G36210	0.222707979597	carpel
AT5G36220	0.642014094424	aerial
AT5G36230	0.207105462911	carpel
AT5G36250	0.284377759621	pollen
AT5G36260	0.87919696046	pollen
AT5G36270	0.90906819466	root apical meristem
AT5G36280	0.668915595897	shoot apical meristem
AT5G36290	0.152336232232	carpel
AT5G36296	0.911947276156	pollen
AT5G36297	0.914227001106	light-grown seedling
AT5G36310	0.937441307762	carpel
AT5G36320	1.0	stage 12 inflorescence
AT5G36330	1.0	light-grown seedling
AT5G36340	0.937441307762	carpel
AT5G36350	0.951910900292	carpel
AT5G36360	0.956120823169	stage 12 inflorescence
AT5G36370	1.0	light-grown seedling
AT5G36450	0.942668685421	carpel
AT5G36460	1.0	light-grown seedling
AT5G36470	0.942668685421	carpel
AT5G36480	0.936397044202	carpel
AT5G36500	0.965389185269	stage 12 inflorescence
AT5G36510	0.925237243539	stage 12 inflorescence
AT5G36520	0.997932159746	carpel
AT5G36530	0.997870929609	carpel
AT5G36540	1.0	carpel
AT5G36550	0.921251219888	stage 12 inflorescence
AT5G36650	1.0	light-grown seedling
AT5G36657	1.0	carpel
AT5G36658	0.996644296138	stage 12 inflorescence
AT5G36659	1.0	carpel
AT5G36661	0.941589833599	stage 12 inflorescence
AT5G36662	0.997297209018	carpel
AT5G36670	0.945115631536	shoot apical meristem
AT5G36700	0.419224649403	aerial
AT5G36710	0.517135714944	carpel
AT5G36738	0.941589833599	stage 12 inflorescence
AT5G36739	0.997297209018	carpel
AT5G36740	0.725212551083	carpel
AT5G36775	1.0	light-grown seedling
AT5G36790	0.47630337287	light-grown seedling
AT5G36800	0.521669561598	carpel
AT5G36850	1.0	light-grown seedling
AT5G36870	1.0	root
AT5G36880	0.191415439773	root
AT5G36890	0.26315928724	carpel
AT5G36900	0.997439262521	dark-grown seedling
AT5G36910	0.761694702142	shoot apical meristem
AT5G36920	0.671880072299	shoot apical meristem
AT5G36925	0.795173308264	leaf
AT5G36930	0.539869809779	aerial
AT5G36937	0.986356043797	shoot apical meristem
AT5G36940	0.309574079647	root
AT5G36950	0.331947762488	carpel
AT5G36960	0.884995996162	root
AT5G36970	0.997898989698	root apical meristem
AT5G37000	0.604369406897	carpel
AT5G37010	0.534973182509	carpel
AT5G37020	0.450593421157	carpel
AT5G37050	0.938064957452	root
AT5G37055	0.216150482276	pollen
AT5G37060	0.94324777137	pollen
AT5G37070	0.265101230667	receptacle
AT5G37072	0.731243409316	carpel
AT5G37130	0.291881706859	carpel
AT5G37170	0.990750928508	stage 12 inflorescence
AT5G37175	1.0	light-grown seedling
AT5G37180	0.718364609478	root
AT5G37190	0.323221538981	carpel
AT5G37210	0.95834495934	root
AT5G37230	1.0	pollen
AT5G37240	0.908557027035	carpel
AT5G37250	0.974710375959	root
AT5G37260	0.427350520564	dark-grown seedling
AT5G37290	0.284234081388	carpel
AT5G37300	0.719530423967	receptacle
AT5G37310	0.28372628855	carpel
AT5G37340	0.391101881083	carpel
AT5G37350	0.276471373749	carpel
AT5G37360	0.401389267115	leaf
AT5G37370	0.157812511937	carpel
AT5G37380	0.249787225074	carpel
AT5G37385	1.0	pollen
AT5G37400	0.776435556176	carpel
AT5G37410	0.594575484783	carpel
AT5G37420	1.0	carpel
AT5G37440	0.638335224712	carpel
AT5G37450	0.999054649474	root
AT5G37470	1.0	pollen
AT5G37474	0.975770395196	receptacle
AT5G37475	0.200590161684	dark-grown seedling
AT5G37478	0.879377271364	root
AT5G37480	0.305662434911	root
AT5G37490	0.910776788058	receptacle
AT5G37500	0.578916746188	receptacle
AT5G37510	0.189909309418	root
AT5G37530	0.496952679204	carpel
AT5G37540	0.431106428845	carpel
AT5G37550	0.744182363723	root
AT5G37570	0.678803311766	carpel
AT5G37590	0.41862605964	receptacle
AT5G37600	0.33637348958	receptacle
AT5G37630	0.580673031194	carpel
AT5G37660	0.530230548757	root apical meristem
AT5G37670	0.595740621559	dark-grown seedling
AT5G37680	0.236446953085	carpel
AT5G37690	0.923872697737	root
AT5G37710	0.402864538955	dark-grown seedling
AT5G37720	0.220470278737	carpel
AT5G37730	0.989931364339	receptacle
AT5G37740	0.441041932683	root
AT5G37750	0.781232881753	stage 12 inflorescence
AT5G37770	0.43132140796	carpel
AT5G37780	0.194487715918	carpel
AT5G37790	0.362568271402	dark-grown seedling
AT5G37795	1.0	leaf
AT5G37800	0.901086741407	root
AT5G37810	0.960238356784	stage 12 inflorescence
AT5G37820	0.999827148138	root
AT5G37830	0.251612833782	root
AT5G37840	0.909077468079	root apical meristem
AT5G37850	0.214589561759	dark-grown seedling
AT5G37860	1.0	carpel
AT5G37880	1.0	light-grown seedling
AT5G37890	0.410179212707	carpel
AT5G37930	0.182397978658	dark-grown seedling
AT5G37940	0.919132484548	aerial
AT5G37950	0.87847806288	dark-grown seedling
AT5G37960	0.963160080002	root apical meristem
AT5G37970	0.978962170994	leaf
AT5G37980	0.939914506369	root
AT5G37990	0.902460807424	root
AT5G38000	0.888134533756	root
AT5G38010	0.834669069751	root
AT5G38020	0.899411268888	root
AT5G38030	0.884309172844	root
AT5G38035	1.0	carpel
AT5G38037	1.0	light-grown seedling
AT5G38040	0.631741999308	carpel
AT5G38050	0.436324953019	carpel
AT5G38060	0.465874429166	shoot apical meristem
AT5G38070	0.546246756647	stage 12 inflorescence
AT5G38080	1.0	root
AT5G38096	0.988143004952	carpel
AT5G38100	0.887185318431	dark-grown seedling
AT5G38110	0.395251616062	carpel
AT5G38120	0.842706313389	stage 12 inflorescence
AT5G38130	0.975200388683	stage 12 inflorescence
AT5G38140	0.361392076764	carpel
AT5G38150	0.310186626824	shoot apical meristem
AT5G38160	1.0	light-grown seedling
AT5G38170	1.0	light-grown seedling
AT5G38195	0.999449845844	receptacle
AT5G38197	0.995047741199	receptacle
AT5G38200	0.67993527519	dark-grown seedling
AT5G38210	0.477969639778	aerial
AT5G38212	0.555846234161	carpel
AT5G38220	0.266642303903	receptacle
AT5G38240	0.845106756581	aerial
AT5G38250	0.977438234938	aerial
AT5G38280	0.846450323375	root
AT5G38290	0.39449906217	shoot apical meristem
AT5G38300	0.579255096539	carpel
AT5G38310	0.905233498664	receptacle
AT5G38317	1.0	light-grown seedling
AT5G38320	0.80989694483	carpel
AT5G38330	0.83411941816	stage 12 inflorescence
AT5G38340	0.893595559112	root
AT5G38344	0.922880561573	root
AT5G38350	0.874482531406	root
AT5G38360	0.388367004864	carpel
AT5G38378	0.96640066669	receptacle
AT5G38380	0.297193458442	carpel
AT5G38390	0.958024311971	pollen
AT5G38393	1.0	pollen
AT5G38400	1.0	leaf
AT5G38410	0.373451284759	shoot apical meristem
AT5G38420	0.410096782055	shoot apical meristem
AT5G38430	0.46504791435	shoot apical meristem
AT5G38435	0.92410526785	pollen
AT5G38450	0.935565620984	root
AT5G38460	0.384422270835	carpel
AT5G38470	0.168455953921	carpel
AT5G38480	0.175326995477	root
AT5G38500	1.0	pollen
AT5G38510	0.419621147451	leaf
AT5G38520	0.391134910934	leaf
AT5G38530	0.403512529127	root
AT5G38540	0.944822057137	root
AT5G38550	0.898461702033	root
AT5G38560	0.191013199645	root
AT5G38565	0.699209149228	carpel
AT5G38590	0.349311810913	carpel
AT5G38600	0.245649992555	carpel
AT5G38610	0.60485436965	root apical meristem
AT5G38630	0.260072664456	root
AT5G38640	0.228289635953	dark-grown seedling
AT5G38650	0.245328205706	root
AT5G38660	0.305862193663	aerial
AT5G38680	1.0	receptacle
AT5G38690	0.411589898102	carpel
AT5G38700	0.914217483413	root
AT5G38705	1.0	light-grown seedling
AT5G38710	0.756523338117	receptacle
AT5G38720	0.328488638413	carpel
AT5G38730	0.714246228085	carpel
AT5G38750	0.770515287709	receptacle
AT5G38760	0.881070628098	pollen
AT5G38770	0.829654923934	root
AT5G38780	0.94427789019	receptacle
AT5G38790	0.91436037335	root
AT5G38800	0.95665808405	receptacle
AT5G38820	0.90189089301	pollen
AT5G38830	0.192877812508	root
AT5G38840	0.278562424547	carpel
AT5G38850	0.574250605619	dark-grown seedling
AT5G38860	0.350763051963	carpel
AT5G38870	0.347572336934	aerial
AT5G38880	0.278018309576	carpel
AT5G38890	0.372794919907	carpel
AT5G38895	0.442143175469	pollen
AT5G38900	0.532685943891	receptacle
AT5G38910	0.888699323007	light-grown seedling
AT5G38930	0.917273491339	shoot apical meristem
AT5G38940	0.622243872197	root apical meristem
AT5G38950	1.0	light-grown seedling
AT5G38970	0.701680748921	carpel
AT5G38975	1.0	light-grown seedling
AT5G38980	0.501756010175	aerial
AT5G38990	0.595934175359	aerial
AT5G39000	0.979115429083	root
AT5G39020	0.800637026453	aerial
AT5G39024	0.996716055308	aerial
AT5G39030	0.791109118884	aerial
AT5G39040	0.233245206529	carpel
AT5G39050	0.395781114785	receptacle
AT5G39070	0.967827826692	dark-grown seedling
AT5G39080	0.624395788358	dark-grown seedling
AT5G39090	0.602073575004	stage 12 inflorescence
AT5G39100	0.944720858354	root
AT5G39110	0.951598345193	root
AT5G39120	0.968627744477	root
AT5G39130	0.96726081386	receptacle
AT5G39150	0.929481814145	root
AT5G39155	1.0	light-grown seedling
AT5G39160	0.707321938108	receptacle
AT5G39170	1.0	light-grown seedling
AT5G39180	0.918315080508	root
AT5G39190	0.661005673527	receptacle
AT5G39200	1.0	light-grown seedling
AT5G39205	1.0	light-grown seedling
AT5G39210	0.515521158683	shoot apical meristem
AT5G39220	0.818113785865	carpel
AT5G39230	0.893722284767	light-grown seedling
AT5G39240	0.476722366988	stage 12 inflorescence
AT5G39250	0.272406258924	receptacle
AT5G39260	0.997701921971	receptacle
AT5G39270	1.0	receptacle
AT5G39280	0.998327314424	receptacle
AT5G39290	1.0	receptacle
AT5G39300	0.999481717313	receptacle
AT5G39310	0.903578841032	stage 12 inflorescence
AT5G39320	0.33275848822	root
AT5G39330	0.98561290787	carpel
AT5G39340	0.238252388661	root
AT5G39350	0.515656119336	carpel
AT5G39360	0.273465257574	carpel
AT5G39365	0.95789293662	pollen
AT5G39370	0.964301027956	stage 12 inflorescence
AT5G39380	0.526904317308	pollen
AT5G39400	0.9201538129	pollen
AT5G39410	0.322920400996	receptacle
AT5G39420	0.903062502854	pollen
AT5G39450	0.410388174035	carpel
AT5G39471	0.958952889438	receptacle
AT5G39473	1.0	root
AT5G39480	1.0	root
AT5G39493	0.95965322232	stage 12 inflorescence
AT5G39500	0.272327837268	carpel
AT5G39510	0.154773236192	root
AT5G39520	0.887061761293	receptacle
AT5G39530	0.398884273227	shoot apical meristem
AT5G39532	0.916013798868	stage 12 inflorescence
AT5G39533	1.0	dark-grown seedling
AT5G39550	0.418149595903	carpel
AT5G39570	0.148772185267	root
AT5G39580	0.735631134209	dark-grown seedling
AT5G39590	0.214011765689	root
AT5G39600	0.253977168297	carpel
AT5G39610	0.698568523959	receptacle
AT5G39620	1.0	receptacle
AT5G39640	0.894525980236	stage 12 inflorescence
AT5G39650	0.905279931093	pollen
AT5G39660	0.401180522145	dark-grown seedling
AT5G39670	0.564453116219	root
AT5G39680	0.905960118452	carpel
AT5G39690	0.988148397908	pollen
AT5G39700	1.0	light-grown seedling
AT5G39710	0.499130899003	carpel
AT5G39720	0.981411140258	root
AT5G39730	0.299830162716	root
AT5G39740	0.229271426696	carpel
AT5G39760	0.303592591055	carpel
AT5G39785	0.536452754036	stage 12 inflorescence
AT5G39790	0.378200469947	shoot apical meristem
AT5G39800	0.319226053472	carpel
AT5G39820	0.989615174046	root
AT5G39830	0.329510953642	shoot apical meristem
AT5G39840	0.494691398184	carpel
AT5G39850	0.42120817932	carpel
AT5G39860	0.629566744181	receptacle
AT5G39865	0.899023162348	pollen
AT5G39870	0.897472464572	stage 12 inflorescence
AT5G39880	0.873061303197	pollen
AT5G39890	0.77548795169	dark-grown seedling
AT5G39900	0.46927650552	carpel
AT5G39940	0.419230102981	carpel
AT5G39950	0.200031292862	root
AT5G39960	0.47221560375	carpel
AT5G39970	0.803561202384	root
AT5G39980	0.543329140358	shoot apical meristem
AT5G39990	0.294173896193	carpel
AT5G40000	0.932330129248	root
AT5G40010	0.84704450103	root
AT5G40020	0.679283827069	root
AT5G40030	0.771136665466	carpel
AT5G40040	0.843940336591	stage 12 inflorescence
AT5G40060	0.561961150232	leaf
AT5G40070	1.0	stage 12 inflorescence
AT5G40080	0.351638054051	carpel
AT5G40090	0.811447211097	root
AT5G40100	0.873694662873	dark-grown seedling
AT5G40130	0.890297887003	shoot apical meristem
AT5G40140	0.437054524082	carpel
AT5G40150	0.428796947253	carpel
AT5G40155	0.940824698421	pollen
AT5G40160	0.381587376558	shoot apical meristem
AT5G40170	0.438358057764	receptacle
AT5G40180	0.808698029111	receptacle
AT5G40190	0.208935978952	dark-grown seedling
AT5G40200	0.240549737803	root
AT5G40210	0.767205057189	stage 12 inflorescence
AT5G40230	0.812085705305	root
AT5G40240	0.45345063767	root
AT5G40250	0.278204313263	root
AT5G40260	0.79999515014	carpel
AT5G40270	0.36228707665	carpel
AT5G40280	0.306977003824	carpel
AT5G40300	0.29296708881	carpel
AT5G40310	1.0	leaf
AT5G40320	0.991478667518	root
AT5G40330	0.616151627731	shoot apical meristem
AT5G40340	0.318239023232	carpel
AT5G40348	0.928726879995	stage 12 inflorescence
AT5G40350	0.87638434489	stage 12 inflorescence
AT5G40360	0.955656511184	stage 12 inflorescence
AT5G40370	0.185738767693	receptacle
AT5G40380	0.449827298281	leaf
AT5G40382	0.880305871948	leaf
AT5G40390	0.543495411621	root
AT5G40395	0.678224920672	stage 12 inflorescence
AT5G40400	0.635952027287	carpel
AT5G40405	0.669903446768	carpel
AT5G40410	0.912263922862	carpel
AT5G40420	0.97589855935	dark-grown seedling
AT5G40440	0.384274088956	receptacle
AT5G40450	0.385273578408	dark-grown seedling
AT5G40460	0.788684068973	carpel
AT5G40470	0.484100480125	root
AT5G40480	0.455586479367	carpel
AT5G40490	0.270061474242	carpel
AT5G40500	0.422297421461	shoot apical meristem
AT5G40510	0.828763312693	root
AT5G40520	0.308109916336	carpel
AT5G40530	0.304052482094	carpel
AT5G40540	0.682267190306	dark-grown seedling
AT5G40545	0.994263331745	light-grown seedling
AT5G40550	0.349920820422	carpel
AT5G40570	0.544214312041	receptacle
AT5G40580	0.232389383114	root apical meristem
AT5G40590	0.882465242691	root apical meristem
AT5G40600	0.464786399044	carpel
AT5G40610	0.29802286158	pollen
AT5G40620	0.966396424139	pollen
AT5G40630	0.633426370661	root
AT5G40640	0.507754470683	receptacle
AT5G40645	0.872374230637	pollen
AT5G40650	0.219485657954	root apical meristem
AT5G40660	0.283745176326	carpel
AT5G40670	0.213163458825	pollen
AT5G40690	0.648109539941	receptacle
AT5G40700	0.425998520212	carpel
AT5G40710	0.417798483476	carpel
AT5G40720	0.721206413437	pollen
AT5G40730	0.553674526175	pollen
AT5G40740	0.267161259376	carpel
AT5G40760	0.344940235656	root
AT5G40770	0.255683815518	carpel
AT5G40780	0.424916243072	receptacle
AT5G40790	0.983548213658	light-grown seedling
AT5G40800	0.848472726127	dark-grown seedling
AT5G40810	0.132142363075	root
AT5G40820	0.863678200682	carpel
AT5G40830	0.26986720373	carpel
AT5G40840	0.63880650451	carpel
AT5G40850	0.312394075914	root
AT5G40855	0.805193999688	root
AT5G40860	0.932159709685	root
AT5G40870	0.367330971374	carpel
AT5G40880	0.31841084973	carpel
AT5G40890	0.29483464106	dark-grown seedling
AT5G40900	0.938052371819	root
AT5G40910	0.361942319942	receptacle
AT5G40920	0.472556668357	receptacle
AT5G40930	0.155600222724	carpel
AT5G40942	0.474629626124	carpel
AT5G40950	0.33063441236	shoot apical meristem
AT5G40960	0.572332349125	receptacle
AT5G40970	0.36661236322	receptacle
AT5G40980	0.901131889226	root
AT5G40981	0.831451709066	receptacle
AT5G40990	0.838255778969	root apical meristem
AT5G41000	0.460483290688	carpel
AT5G41010	0.261367013949	carpel
AT5G41020	0.244826693938	carpel
AT5G41030	1.0	dark-grown seedling
AT5G41040	0.724561922589	root
AT5G41050	0.468173453911	stage 12 inflorescence
AT5G41060	0.35470512397	carpel
AT5G41070	0.469393230891	carpel
AT5G41071	0.950535190246	stage 12 inflorescence
AT5G41080	0.378009383027	root apical meristem
AT5G41090	0.913175449817	carpel
AT5G41100	0.276851969211	carpel
AT5G41109	0.975895477352	aerial
AT5G41110	0.336715219102	stage 12 inflorescence
AT5G41120	0.456650370831	carpel
AT5G41130	0.43360249429	carpel
AT5G41140	0.305193490851	root
AT5G41150	0.304797293721	carpel
AT5G41160	0.859827201143	root
AT5G41170	0.772828484702	root
AT5G41180	0.424901612313	root
AT5G41190	0.284316047513	carpel
AT5G41210	0.190312039477	receptacle
AT5G41220	0.285994205747	carpel
AT5G41240	0.320167085762	carpel
AT5G41260	0.362352287933	dark-grown seedling
AT5G41270	0.41792553292	dark-grown seedling
AT5G41280	0.992787209062	root
AT5G41290	0.93208093492	root
AT5G41300	0.965082763003	root
AT5G41310	0.960419259604	pollen
AT5G41315	0.845106209361	root
AT5G41320	0.759737609613	receptacle
AT5G41330	0.288285933092	dark-grown seedling
AT5G41340	0.237488651631	stage 12 inflorescence
AT5G41350	0.245895993873	dark-grown seedling
AT5G41360	0.217955384877	carpel
AT5G41370	0.312032779125	dark-grown seedling
AT5G41380	0.973464899396	root
AT5G41390	0.959298339063	stage 12 inflorescence
AT5G41400	0.361947684233	aerial
AT5G41401	1.0	leaf
AT5G41410	0.455147601519	aerial
AT5G41420	0.938674509799	stage 12 inflorescence
AT5G41440	1.0	light-grown seedling
AT5G41460	0.4897981748	carpel
AT5G41470	0.836391066319	receptacle
AT5G41471	0.664069448318	receptacle
AT5G41480	0.328588713734	carpel
AT5G41491	1.0	pollen
AT5G41494	1.0	pollen
AT5G41520	0.211023231069	root apical meristem
AT5G41530	0.939039627276	pollen
AT5G41550	0.948606134174	carpel
AT5G41560	0.161477888444	receptacle
AT5G41570	0.959499286653	root
AT5G41580	0.355488034818	carpel
AT5G41590	0.85393850949	root
AT5G41600	0.317000584017	carpel
AT5G41605	1.0	light-grown seedling
AT5G41610	0.66897294803	carpel
AT5G41612	0.439010186892	carpel
AT5G41620	0.475719308411	receptacle
AT5G41650	0.464443610827	carpel
AT5G41670	0.332905221896	root
AT5G41680	0.871884439629	root
AT5G41685	0.185404302686	carpel
AT5G41690	0.691622359602	dark-grown seedling
AT5G41700	0.17654074841	dark-grown seedling
AT5G41710	1.0	root
AT5G41730	0.959620515586	pollen
AT5G41740	0.703929038565	aerial
AT5G41750	0.667912390481	leaf
AT5G41760	0.351657247196	carpel
AT5G41761	0.732420565306	dark-grown seedling
AT5G41765	0.979397810224	root
AT5G41770	0.253353277996	carpel
AT5G41780	0.935656094722	pollen
AT5G41790	0.30395132588	aerial
AT5G41800	0.4669383645	receptacle
AT5G41810	0.206396765661	root
AT5G41830	0.994579832291	dark-grown seedling
AT5G41850	0.423068510199	carpel
AT5G41860	0.519715726933	stage 12 inflorescence
AT5G41870	0.417326754075	carpel
AT5G41880	0.536688347488	carpel
AT5G41890	1.0	leaf
AT5G41900	0.577662355177	receptacle
AT5G41910	0.271654515451	receptacle
AT5G41920	0.25515315715	shoot apical meristem
AT5G41940	0.121946936533	dark-grown seedling
AT5G41950	0.234650003128	carpel
AT5G41960	0.32103840996	carpel
AT5G41970	0.288269381952	carpel
AT5G41980	0.524641978689	carpel
AT5G41990	0.247813388487	pollen
AT5G42000	0.10261597817	carpel
AT5G42010	0.723722011009	pollen
AT5G42020	0.191275811859	carpel
AT5G42030	0.254962356122	shoot apical meristem
AT5G42040	0.735997058934	carpel
AT5G42050	0.251111955017	carpel
AT5G42053	0.880167857197	root
AT5G42060	0.28960849325	carpel
AT5G42070	0.403551715918	shoot apical meristem
AT5G42080	0.183621933393	carpel
AT5G42090	0.414864787693	dark-grown seedling
AT5G42092	0.164035104209	dark-grown seedling
AT5G42100	0.330088803902	carpel
AT5G42110	0.461287757212	pollen
AT5G42130	0.286500000912	shoot apical meristem
AT5G42140	0.379409909262	carpel
AT5G42146	0.495224433738	receptacle
AT5G42150	0.327366670548	root apical meristem
AT5G42170	0.982524951051	stage 12 inflorescence
AT5G42180	0.760528755489	root
AT5G42190	0.184180162904	carpel
AT5G42200	0.58707642832	carpel
AT5G42210	0.722094269132	receptacle
AT5G42220	0.135719122177	pollen
AT5G42223	0.94163510972	receptacle
AT5G42230	0.863516138861	receptacle
AT5G42232	0.840104199007	stage 12 inflorescence
AT5G42235	0.924268768663	root
AT5G42240	0.39732645137	carpel
AT5G42242	0.975238200144	root
AT5G42250	0.499869445513	root
AT5G42260	1.0	pollen
AT5G42265	0.994695118852	stage 12 inflorescence
AT5G42270	0.29872904869	aerial
AT5G42280	0.637200132078	carpel
AT5G42300	0.166299556177	root
AT5G42310	0.365036713883	aerial
AT5G42320	0.240710759307	carpel
AT5G42323	1.0	dark-grown seedling
AT5G42325	1.0	root
AT5G42330	0.510864319549	pollen
AT5G42340	0.943383439035	pollen
AT5G42350	0.278137108757	carpel
AT5G42360	0.256419241266	carpel
AT5G42370	0.630750902756	carpel
AT5G42380	0.698536295618	carpel
AT5G42390	0.162247004213	leaf
AT5G42400	0.363743262979	receptacle
AT5G42410	0.999741422497	root apical meristem
AT5G42420	0.245211982299	root
AT5G42440	0.340316166219	root
AT5G42445	0.599920137175	carpel
AT5G42450	0.73236887058	carpel
AT5G42460	0.560990106435	dark-grown seedling
AT5G42470	0.269640738942	carpel
AT5G42480	0.309722486104	shoot apical meristem
AT5G42490	0.952245406757	pollen
AT5G42500	0.80115459107	root apical meristem
AT5G42504	1.0	light-grown seedling
AT5G42510	0.872825428633	root apical meristem
AT5G42520	0.24359939737	dark-grown seedling
AT5G42530	0.623140146369	aerial
AT5G42540	0.269892542202	carpel
AT5G42560	0.211264542983	dark-grown seedling
AT5G42567	0.86086233721	carpel
AT5G42568	1.0	dark-grown seedling
AT5G42570	0.225597635316	root
AT5G42580	0.887912248228	root
AT5G42590	0.858387500483	root
AT5G42600	0.894450324553	root
AT5G42610	0.964456713565	root
AT5G42620	0.281039729789	carpel
AT5G42630	0.657834468051	root
AT5G42635	0.980811097088	light-grown seedling
AT5G42650	0.473225827114	leaf
AT5G42655	0.838299607852	root apical meristem
AT5G42660	0.288172196847	carpel
AT5G42670	0.253638263508	carpel
AT5G42677	1.0	light-grown seedling
AT5G42680	0.533230769082	stage 12 inflorescence
AT5G42690	0.645568697491	dark-grown seedling
AT5G42700	0.709859977363	carpel
AT5G42710	0.929701582322	root
AT5G42720	0.339922882384	shoot apical meristem
AT5G42730	0.202231913025	receptacle
AT5G42740	0.144872325348	root
AT5G42750	0.397206509835	dark-grown seedling
AT5G42760	0.58770099195	aerial
AT5G42765	0.345540320599	shoot apical meristem
AT5G42770	0.293825917197	carpel
AT5G42780	0.386516029293	carpel
AT5G42785	0.868368510541	root
AT5G42790	0.295116561966	root apical meristem
AT5G42797	1.0	receptacle
AT5G42800	0.757408588221	aerial
AT5G42810	0.314613052007	root
AT5G42820	0.282290405521	carpel
AT5G42825	0.621725864925	dark-grown seedling
AT5G42830	0.642849719514	root
AT5G42840	0.970126383723	root
AT5G42850	0.17486300529	root
AT5G42860	0.441117102974	root
AT5G42870	0.299303550293	dark-grown seedling
AT5G42880	0.60746766971	pollen
AT5G42890	0.248596929763	receptacle
AT5G42895	0.913755341401	carpel
AT5G42900	0.418949515799	carpel
AT5G42920	0.308735410694	carpel
AT5G42930	0.893605220031	dark-grown seedling
AT5G42940	0.213647303671	pollen
AT5G42950	0.23869498535	dark-grown seedling
AT5G42955	0.990393161804	carpel
AT5G42957	0.91563509325	stage 12 inflorescence
AT5G42960	0.176947462395	carpel
AT5G42965	0.573828495407	carpel
AT5G42970	0.226822123556	carpel
AT5G42980	0.138959416479	root apical meristem
AT5G42990	0.222862584452	root
AT5G43010	0.223326997778	carpel
AT5G43020	0.601742885671	carpel
AT5G43030	0.828520419176	root apical meristem
AT5G43040	0.846603551413	root
AT5G43050	0.345470050909	shoot apical meristem
AT5G43060	0.270819647448	root apical meristem
AT5G43065	1.0	light-grown seedling
AT5G43066	1.0	root
AT5G43070	0.347142872089	carpel
AT5G43080	0.630044468716	carpel
AT5G43100	0.253012098343	dark-grown seedling
AT5G43120	1.0	root
AT5G43130	0.108961669608	receptacle
AT5G43140	0.314219444463	carpel
AT5G43150	0.444975656506	root
